AB.C.alpha.a.FP1,AB.C.alpha.b.FP2,AB.C.alpha.c.F7,AB.C.alpha.d.F3,AB.C.alpha.e.Fz,AB.C.alpha.f.F4,AB.C.alpha.g.F8,AB.C.alpha.h.T3,AB.C.alpha.i.C3,AB.C.alpha.j.Cz,AB.C.alpha.k.C4,AB.C.alpha.l.T4,AB.C.alpha.m.T5,AB.C.alpha.n.P3,AB.C.alpha.o.Pz,AB.C.alpha.p.P4,AB.C.alpha.q.T6,AB.C.alpha.r.O1,AB.C.alpha.s.O2,COH.D.beta.a.FP1.b.FP2,COH.D.beta.c.F7.d.F3,COH.D.beta.e.Fz.f.F4,COH.D.beta.g.F8.h.T3,COH.D.beta.i.C3.j.Cz,COH.D.beta.k.C4.l.T4,COH.D.beta.m.T5.n.P3,COH.D.beta.o.Pz.p.P4,COH.D.beta.q.T6.r.O1,AB.A.delta.a.FP1,AB.A.delta.b.FP2,AB.B.theta.a.FP1,AB.B.theta.b.FP2,AB.C.alpha.a.FP1,AB.C.alpha.b.FP2,AB.D.beta.a.FP1,AB.D.beta.b.FP2,AB.E.highbeta.a.FP1,AB.E.highbeta.b.FP2,AB.F.gamma.a.FP1,AB.F.gamma.b.FP2,COH.B.theta.a.FP1.b.FP2,COH.B.theta.c.F7.d.F3,COH.B.theta.e.Fz.f.F4,COH.B.theta.g.F8.h.T3,COH.B.theta.i.C3.j.Cz,COH.B.theta.k.C4.l.T4,COH.B.theta.m.T5.n.P3,COH.B.theta.o.Pz.p.P4,COH.B.theta.q.T6.r.O1,AB.B.theta.a.FP1,AB.B.theta.b.FP2,AB.B.theta.c.F7,AB.B.theta.d.F3,AB.B.theta.e.Fz,AB.B.theta.f.F4,AB.B.theta.g.F8,AB.B.theta.h.T3,AB.B.theta.i.C3,AB.B.theta.j.Cz,AB.B.theta.k.C4,AB.B.theta.l.T4,AB.B.theta.m.T5,AB.B.theta.n.P3,AB.B.theta.o.Pz,AB.B.theta.p.P4,AB.B.theta.q.T6,AB.B.theta.r.O1,AB.B.theta.s.O2,COH.F.gamma.a.FP1.b.FP2,COH.F.gamma.c.F7.d.F3,COH.F.gamma.e.Fz.f.F4,COH.F.gamma.g.F8.h.T3,COH.F.gamma.i.C3.j.Cz,COH.F.gamma.k.C4.l.T4,COH.F.gamma.m.T5.n.P3,COH.F.gamma.o.Pz.p.P4,COH.F.gamma.q.T6.r.O1,main.disorder
0.1235693,0.12214995,0.10173958,0.07836437,0.12065845,0.081897095,0.093477026,0.035249062,0.063741565,0.09045291,0.067304395,0.098011255,0.042174812,0.0510778,0.10500553,0.121763654,0.084516846,0.11870004,0.07437566,0.88080525,0.82524353,0.9424247,0.40138298,0.830765,0.6577585,0.7683639,0.8122544,0.32062173,0.095655456,0.08694364,0.03268739,0.02919552,0.120903,0.122168995,0.08009134,0.09634262,0.036865827,0.023001699,0.0606449,0.04902225,0.8631893,0.8046503,0.93645746,0.32197264,0.86575854,0.6971761,0.77568513,0.82708234,0.41596317,0.024193866,0.025075208,0.023377785,0.040424272,0.044641852,0.036761113,0.036579117,0.017858664,0.038872607,0.050713766,0.04298943,0.028894415,0.02261228,0.034573935,0.046408344,0.040072165,0.02943481,0.014510513,0.033974797,0.8682874,0.7923438,0.94804496,0.4255176,0.85334635,0.7004898,0.8325194,0.8644526,0.65252155,Mood disorder
0.030631943,0.029096931,0.020287538,0.020372955,0.02854922,0.02594226,0.02994622,0.017311335,0.021117022,0.022870054,0.020255953,0.041307483,0.018698,0.0136256665,0.03108123,0.035830796,0.04172844,0.05151791,0.03351629,0.85224676,0.74607724,0.881036,0.15847677,0.72444326,0.5348635,0.5676625,0.83853906,0.20824288,0.21239881,0.23172751,0.060139537,0.065520845,0.03068802,0.032667756,0.101956144,0.11145553,0.094838984,0.084327854,0.0921182,0.07731505,0.861148,0.7602057,0.92575943,0.22837265,0.8165919,0.61678785,0.58435166,0.85797,0.1900329,0.04837719,0.05089632,0.040749446,0.058093388,0.06751177,0.05248703,0.05286256,0.03390339,0.067053035,0.087981485,0.06924873,0.07358406,0.0353327,0.0624024,0.06801429,0.051988658,0.05720578,0.024126824,0.06320354,0.8331484,0.7272375,0.892975,0.32992086,0.8122233,0.5972885,0.74527144,0.8990576,0.5374249,Mood disorder
0.030670678,0.03132713,0.03227453,0.025636977,0.032085862,0.022483746,0.030304851,0.017586766,0.02544463,0.026368156,0.03175272,0.042366795,0.017133871,0.014814262,0.024973078,0.03031145,0.029411858,0.02512445,0.013979076,0.71339893,0.61270016,0.5706719,0.07900126,0.40752897,0.32943365,0.41257873,0.53676987,0.12754938,0.11523411,0.12592232,0.02293036,0.024470622,0.03780714,0.03271892,0.08641361,0.08895951,0.06867023,0.048759297,0.081221566,0.06436783,0.6643106,0.47651336,0.5231576,0.08798276,0.4310186,0.3480537,0.36524802,0.5062016,0.15838069,0.022826353,0.02538744,0.018221853,0.03855061,0.026123589,0.034562595,0.029595947,0.016265234,0.03922391,0.046286404,0.042530276,0.029943319,0.030327989,0.019721419,0.03131619,0.03010447,0.016241567,0.009923588,0.024296481,0.5915916,0.42384574,0.45456943,0.05534503,0.37925863,0.20992197,0.378744,0.42282662,0.16505744,Mood disorder
0.07639969,0.07817434,0.05952697,0.045094483,0.08904225,0.05182512,0.055919103,0.023907168,0.033380892,0.04684827,0.03780342,0.04971224,0.026075708,0.025039183,0.05949613,0.0384778,0.050359804,0.046022717,0.030451894,0.6375929,0.65931576,0.74248487,0.19451715,0.68676513,0.78822064,0.75692457,0.7935669,0.1755371,0.14470592,0.12490956,0.047838178,0.050655082,0.07248699,0.0862406,0.147269,0.12626477,0.13699636,0.0863386,0.097600244,0.08818259,0.6759824,0.6143495,0.82965875,0.23893866,0.78357697,0.77038217,0.754674,0.81739277,0.16656503,0.06339003,0.051534384,0.06853292,0.07107416,0.088225454,0.07829177,0.0658603,0.055068318,0.06600313,0.10322855,0.065641195,0.05283177,0.0451987,0.056485534,0.05246158,0.055215538,0.048882455,0.03017493,0.05511295,0.58772916,0.5875285,0.7790219,0.30413073,0.7288124,0.79675204,0.8105598,0.820447,0.38507006,Mood disorder
0.1027552,0.10998018,0.058430176,0.07569493,0.0660244,0.07580967,0.08238332,0.03589726,0.05480136,0.06316267,0.060377833,0.08301794,0.028796809,0.031704035,0.060452476,0.0891086,0.06828669,0.109355845,0.10240135,0.8735137,0.7817149,0.9709343,0.11952897,0.7113639,0.59057176,0.47275946,0.8167459,0.16432904,0.1808502,0.13844842,0.07720151,0.08237794,0.093238495,0.08933588,0.07598328,0.0748647,0.02040874,0.020990338,0.044927374,0.031796392,0.85137403,0.72638875,0.98303807,0.16638368,0.7502273,0.5906739,0.5915881,0.87060714,0.3608176,0.058834475,0.05149144,0.046803694,0.07548001,0.081335664,0.07684096,0.073469944,0.036587942,0.076690994,0.11223793,0.067863554,0.08256998,0.051024903,0.0609075,0.10079371,0.0769191,0.079825394,0.021839749,0.054853573,0.7252363,0.60236865,0.94705397,0.071586475,0.65333945,0.4759753,0.5389966,0.79207784,0.33751273,Mood disorder
0.1490497,0.13603753,0.079204746,0.0912581,0.13935903,0.13085894,0.12991153,0.07248635,0.083749354,0.09351409,0.08635891,0.11740203,0.093205124,0.08006828,0.12907705,0.1484927,0.15532771,0.13283184,0.07951929,0.5477201,0.7418754,0.708376,0.21192618,0.73533016,0.17856286,0.70555544,0.7847384,0.30741358,0.12432185,0.13603102,0.060357522,0.07389644,0.15263541,0.16006538,0.12532733,0.11821491,0.09066158,0.0679166,0.08764897,0.110355556,0.5533006,0.754983,0.6896725,0.22921231,0.78125936,0.48841774,0.70143145,0.7507709,0.24544469,0.0794759,0.06454232,0.06923668,0.073781565,0.08461673,0.068737574,0.07092146,0.0732216,0.08184752,0.12299546,0.08233362,0.05986011,0.06777415,0.096018724,0.070090316,0.0824166,0.065114684,0.059227742,0.09662305,0.57161975,0.7858512,0.76742077,0.32726985,0.85227484,0.13454656,0.8853389,0.92175245,0.66727024,Mood disorder
0.06345532,0.077415526,0.054720193,0.03942906,0.06952112,0.04555258,0.057447147,0.025431296,0.040974483,0.0502597,0.045956787,0.06910949,0.034321964,0.034821603,0.060102522,0.049732383,0.06696749,0.046308808,0.034979552,0.6554532,0.49115872,0.6115532,0.15305182,0.6069658,0.59973204,0.5879989,0.75252473,0.2773169,0.15222344,0.1389848,0.06435122,0.075081594,0.07225201,0.079118855,0.112014905,0.114832744,0.077152975,0.049216993,0.08152759,0.067504965,0.6350498,0.47610465,0.6235901,0.28325483,0.7109791,0.6237168,0.598537,0.76220286,0.38208464,0.07740094,0.079883575,0.06532189,0.09367703,0.095110126,0.10605491,0.09608932,0.050871693,0.08184025,0.10491693,0.094162844,0.076654516,0.051804744,0.06968747,0.08771118,0.09258998,0.07847567,0.034455754,0.06805444,0.60340804,0.2853315,0.560379,0.11408294,0.57947296,0.5191782,0.55107754,0.71195483,0.38600805,Mood disorder
0.099995725,0.10514174,0.0753309,0.06995005,0.08531303,0.07933469,0.07532049,0.040304907,0.055450004,0.055654828,0.050983258,0.071396984,0.030668603,0.041420627,0.04592854,0.06284069,0.07443192,0.07230755,0.06484303,0.8095369,0.66864985,0.902528,0.18864594,0.75066435,0.7780821,0.32164788,0.8051403,0.14237799,0.1581244,0.16925599,0.052652743,0.055030774,0.111246675,0.093541116,0.12951458,0.11879397,0.07741052,0.055523314,0.063856974,0.05825095,0.7271474,0.47231442,0.88946617,0.11267188,0.72669065,0.69435877,0.25632554,0.78541297,0.13264939,0.05679332,0.046606958,0.049531184,0.067418665,0.066979915,0.06264764,0.0708794,0.037991464,0.071845606,0.08697297,0.0662076,0.05560235,0.03293245,0.058445748,0.06933601,0.082070015,0.059164487,0.020438144,0.054129843,0.7365928,0.5439915,0.8754378,0.15383953,0.7111267,0.8300872,0.40221617,0.7825047,0.34595513,Mood disorder
0.63873583,0.6747838,0.38125348,0.38062114,0.5602017,0.50638425,0.4710291,0.20897052,0.28775564,0.3736123,0.40592507,0.47133452,0.14307511,0.22253291,0.38700554,0.414496,0.5481764,0.32258368,0.30918697,0.6983866,0.3177462,0.6772556,0.05311034,0.50094604,0.39710388,0.5283562,0.8194102,0.10646821,0.3236429,0.34646142,0.25679424,0.26986057,0.6348296,0.6860605,0.21777141,0.25346616,0.11335036,0.05081872,0.05419802,0.037990034,0.66026026,0.42701557,0.6300114,0.10469889,0.60652584,0.48175305,0.3531193,0.7772731,0.13365442,0.23519954,0.29922375,0.19318062,0.28554985,0.2647759,0.3235916,0.2419203,0.118764065,0.2008078,0.22840439,0.24453634,0.16200091,0.08432018,0.19283363,0.26763412,0.28483614,0.23647633,0.06448629,0.12519568,0.43594006,0.16026519,0.5506708,0.049034342,0.52464724,0.19548541,0.54515594,0.7952122,0.24835484,Mood disorder
0.06947231,0.084062286,0.05041036,0.057320766,0.07214389,0.043604348,0.0624024,0.043586224,0.04633708,0.03918164,0.043984678,0.062382087,0.035658427,0.05775976,0.051375464,0.058027554,0.0897437,0.06505049,0.0627978,0.39110428,0.5297833,0.532083,0.1827307,0.44518313,0.38764784,0.6016407,0.79668146,0.3084349,0.23506106,0.18802905,0.042194437,0.05376458,0.065759875,0.09093828,0.08740529,0.08966852,0.07019944,0.05169868,0.110081926,0.061562624,0.17597465,0.30531564,0.30453008,0.13433537,0.4281731,0.3454842,0.58561444,0.7191131,0.27378136,0.057199027,0.07821774,0.07879213,0.11406726,0.093314,0.14006735,0.089799665,0.075209506,0.09789763,0.12394864,0.11280828,0.092583045,0.06540154,0.096249655,0.11957496,0.09880003,0.074037775,0.061098494,0.10417326,0.34638625,0.47238728,0.50475097,0.16016416,0.48095322,0.28761727,0.67185706,0.84048074,0.4552861,Mood disorder
0.044336952,0.04347103,0.034072235,0.028849725,0.040042795,0.030788893,0.03520523,0.016408741,0.019569943,0.01939667,0.017431939,0.029503182,0.010986073,0.0138498405,0.021070363,0.02512613,0.016396372,0.018788457,0.019638017,0.33537617,0.61858803,0.89058083,0.19951966,0.6811881,0.66797835,0.2909868,0.86342597,0.10608712,0.13937767,0.112756595,0.02047331,0.022646347,0.046105213,0.052389413,0.08191436,0.07254582,0.08781704,0.048829034,0.06827881,0.057040304,0.35341695,0.5001794,0.8690973,0.13287826,0.7109662,0.6701216,0.34991077,0.87556994,0.15497684,0.020274784,0.02134991,0.022819376,0.025204942,0.028820535,0.02951194,0.030444965,0.020634392,0.028203033,0.040275816,0.031947188,0.02466241,0.021180505,0.023187252,0.02554706,0.026077786,0.021796592,0.01105005,0.026105758,0.146421,0.43421364,0.8453311,0.094411336,0.5972982,0.62804693,0.30934083,0.8445946,0.18861383,Mood disorder
0.35466927,0.32614768,0.2321703,0.25229394,0.3334909,0.2613442,0.25102517,0.120135754,0.15126182,0.25985143,0.19083115,0.3000324,0.14352472,0.1550472,0.24466175,0.25983062,0.24836707,0.21939614,0.119745046,0.7794609,0.4599317,0.49393424,0.029800614,0.6499542,0.21102932,0.75451773,0.7490746,0.05871166,0.14427352,0.08139144,0.14190957,0.12278002,0.32827485,0.37966934,0.14320992,0.14077237,0.07391107,0.061267294,0.06586826,0.060338445,0.8378884,0.66617864,0.67839736,0.15415749,0.8047985,0.49621737,0.7115229,0.72823995,0.10255489,0.12487372,0.10210279,0.10190128,0.13873594,0.18574996,0.108392246,0.13646394,0.08398445,0.12201866,0.15764181,0.12216115,0.106751345,0.062164433,0.14278868,0.11805217,0.11303845,0.12344235,0.046867564,0.12382507,0.7232882,0.26761803,0.46457568,0.047875408,0.6583533,0.07245291,0.7519057,0.80293614,0.20179752,Mood disorder
0.20521624,0.16572991,0.16051559,0.13087587,0.15941188,0.1606577,0.13425516,0.124389365,0.09847733,0.13004631,0.120975256,0.10066601,0.071265414,0.076442145,0.10595612,0.090259515,0.08174985,0.10457657,0.11034279,0.5398362,0.5630202,0.8078778,0.17668152,0.4820578,0.7740059,0.38387722,0.5823663,0.12749872,0.42586523,0.32923672,0.13841039,0.10164443,0.15104552,0.20552358,0.27473268,0.23241973,0.2387042,0.21976687,0.18348062,0.14758168,0.5773574,0.40739712,0.8683148,0.1610445,0.46623006,0.65312237,0.40936518,0.5860643,0.18396793,0.106075734,0.12909767,0.14077172,0.15270737,0.13362,0.16763845,0.13448635,0.116031684,0.12683545,0.19364078,0.118075594,0.10833877,0.1262096,0.10903159,0.13616027,0.12766801,0.09991825,0.085779965,0.11772922,0.41292885,0.4883461,0.7499533,0.12791362,0.33886614,0.7845465,0.3498013,0.44109657,0.18420565,Mood disorder
0.031758998,0.034907896,0.02276962,0.027639799,0.037516188,0.025192915,0.029367208,0.017629717,0.022586716,0.022095183,0.022934938,0.03158923,0.017577715,0.017094858,0.03119794,0.029121704,0.03814172,0.054255728,0.0386454,0.7599181,0.7660899,0.87913764,0.15795724,0.7263256,0.68637264,0.7765621,0.8413525,0.23104927,0.21053106,0.20091438,0.06461007,0.05886161,0.030541362,0.034098636,0.10561307,0.094497755,0.11575168,0.091883175,0.12161361,0.08862452,0.61326504,0.6361446,0.9030136,0.12623546,0.7744608,0.6391016,0.7993441,0.8449844,0.1825986,0.06438948,0.0619159,0.07234004,0.08871939,0.0980564,0.09231592,0.079931095,0.05965386,0.08978139,0.12636599,0.09195263,0.088252924,0.05632604,0.083381735,0.09536732,0.07520815,0.06765484,0.036418382,0.07004651,0.7859213,0.7988784,0.8991426,0.36099446,0.7979328,0.7333972,0.88614637,0.8964572,0.5062749,Mood disorder
0.11109357,0.109859444,0.09089047,0.07175665,0.115438,0.07054165,0.08455671,0.03406983,0.051086597,0.06507979,0.053679373,0.06926046,0.027090678,0.040928766,0.07961578,0.0769421,0.07243557,0.086926974,0.056396328,0.8133709,0.74240285,0.9003458,0.22208296,0.77108705,0.80297244,0.7036687,0.7836891,0.15720294,0.103270404,0.09496677,0.044287335,0.03923648,0.10639757,0.11617209,0.12068967,0.099889286,0.07030171,0.041137207,0.063704625,0.05141265,0.71182936,0.5677644,0.9089968,0.14212106,0.77665925,0.71593505,0.6939511,0.8076959,0.1857593,0.044620976,0.035399046,0.042630617,0.06148833,0.059221555,0.05882118,0.05137924,0.03000426,0.055919275,0.08773758,0.051377673,0.04355658,0.032521684,0.04429693,0.052381482,0.051654972,0.038856756,0.015658267,0.03553716,0.7473182,0.6423026,0.8896263,0.23392044,0.7417462,0.8315316,0.73814464,0.7873692,0.34059444,Mood disorder
0.030290442,0.030038944,0.023715679,0.020237202,0.03327882,0.023167036,0.023404222,0.008820467,0.013658384,0.021656135,0.01923986,0.035116836,0.011051061,0.009195831,0.029791938,0.025424497,0.017319862,0.023285965,0.014397431,0.55598366,0.6639297,0.8988569,0.19993386,0.6574751,0.61970866,0.7677343,0.767403,0.1683335,0.15796432,0.12362306,0.031815313,0.03396184,0.030063098,0.030732546,0.09892792,0.12037549,0.13093138,0.09668872,0.13005099,0.077154696,0.6573937,0.68041867,0.94436467,0.17431915,0.7595654,0.6155737,0.80162376,0.8259391,0.18205406,0.02530896,0.030737914,0.02984952,0.03790615,0.04992948,0.040841762,0.032374322,0.021733541,0.031903945,0.05336505,0.04037245,0.037936814,0.034643773,0.024488436,0.031116478,0.025949571,0.024039917,0.013338834,0.030906687,0.3991727,0.58205974,0.8950375,0.30259553,0.687563,0.6251461,0.80302453,0.806276,0.39061645,Mood disorder
0.058156785,0.06165947,0.047760647,0.038720157,0.06599394,0.044635817,0.052596256,0.05143676,0.042048518,0.060913388,0.07571967,0.060543478,0.07457766,0.053005774,0.08392332,0.044794824,0.08784804,0.09142327,0.072852366,0.7767677,0.70269734,0.63652,0.17636214,0.59712255,0.5521082,0.49717665,0.69794244,0.2889004,0.5178658,0.5581625,0.13010588,0.14749421,0.06899597,0.056076594,0.19988342,0.22784363,0.2278539,0.18726428,0.18210803,0.13279249,0.8393886,0.7169207,0.74170107,0.36677828,0.7103964,0.58940774,0.45898867,0.7148582,0.27587035,0.14218983,0.1832307,0.1830191,0.20559499,0.11568035,0.22111188,0.17266749,0.11294402,0.17401843,0.155826,0.22824267,0.14138323,0.13414037,0.15428858,0.18306972,0.1619612,0.14974874,0.11153761,0.15887965,0.7727986,0.7051268,0.6198331,0.22453517,0.6340351,0.522955,0.56006294,0.68013513,0.38638708,Mood disorder
0.059966397,0.061210055,0.043553885,0.038231663,0.055344135,0.040861353,0.045229807,0.025469286,0.028033754,0.026318839,0.028132882,0.029906934,0.018354915,0.022858223,0.032675765,0.02963599,0.025461735,0.04049094,0.04335241,0.4086079,0.72198176,0.90194935,0.19354868,0.6946619,0.7456034,0.43502405,0.86151475,0.12932637,0.22461487,0.16234197,0.029786596,0.028239701,0.055645682,0.06636248,0.09502745,0.0746703,0.08102108,0.0470536,0.07611686,0.05659231,0.355433,0.5515464,0.8967071,0.15339386,0.6961971,0.70484334,0.49847025,0.8714321,0.20430173,0.033407535,0.035348397,0.049337413,0.050290123,0.044594772,0.06382356,0.04922829,0.045233157,0.0518708,0.0718332,0.056665823,0.038612638,0.039394997,0.045091193,0.05429579,0.049850397,0.04134245,0.027162567,0.048733152,0.22365843,0.6370361,0.8679539,0.10995086,0.5863766,0.69032145,0.4721423,0.8501766,0.19063498,Mood disorder
0.031401727,0.03397255,0.033296287,0.021645349,0.040254693,0.023181986,0.024487507,0.010802921,0.021470716,0.03994694,0.037938617,0.04500122,0.028729338,0.016459165,0.035502877,0.027492443,0.025468618,0.021221867,0.013203033,0.7311746,0.6474901,0.70077085,0.3157274,0.6730732,0.6376557,0.7762996,0.5781895,0.43807158,0.13402918,0.12722073,0.040982317,0.040349603,0.032283243,0.028138895,0.12336034,0.14621994,0.16156568,0.1193444,0.1760329,0.12891053,0.8476837,0.7085191,0.80813426,0.39005962,0.7602932,0.62824804,0.77741134,0.5947515,0.48589826,0.034521393,0.04091985,0.033139527,0.048205856,0.06040689,0.054152243,0.04958755,0.024891615,0.044353068,0.05110922,0.053452898,0.034801792,0.050100654,0.027632674,0.043909844,0.046881977,0.028493294,0.022716742,0.037596665,0.74048924,0.5873457,0.725351,0.3310666,0.6818325,0.6259827,0.72675395,0.49889228,0.52318245,Mood disorder
0.040041815,0.03509511,0.040026285,0.028046656,0.022582753,0.027225582,0.026718738,0.01333884,0.025665706,0.034544032,0.044785615,0.030474689,0.010736936,0.011480057,0.012421199,0.021813514,0.011335734,0.01250195,0.008477849,0.6182784,0.55539596,0.9367596,0.07559302,0.3092802,0.2927715,0.25601515,0.2555221,0.12985687,0.11791089,0.15571769,0.01643637,0.019147081,0.030158415,0.017399944,0.111728705,0.11453708,0.0835821,0.07747545,0.10623596,0.07045772,0.6837285,0.31663144,0.92900074,0.021204745,0.19630037,0.21041563,0.15467535,0.18954891,0.18089607,0.011299772,0.01672381,0.008512815,0.0263633,0.0181421,0.021372646,0.019410733,0.0047758683,0.018027838,0.023355132,0.03190097,0.0127006015,0.033984274,0.005908329,0.01957493,0.02297822,0.008149562,0.0036418997,0.010176419,0.3843128,0.38994402,0.853313,0.03352156,0.23231053,0.29307708,0.17914553,0.10405311,0.1606034,Mood disorder
0.056589484,0.058203887,0.05279461,0.04403885,0.06131963,0.04723043,0.05444567,0.03592569,0.04349845,0.045195453,0.041538626,0.06124303,0.030759523,0.031734284,0.040832855,0.048289206,0.03961289,0.05627726,0.03765097,0.6951616,0.59729034,0.6532324,0.07894977,0.6521565,0.48638386,0.21554781,0.67240083,0.0902722,0.16008453,0.14303035,0.048227433,0.03840071,0.05917313,0.065940246,0.1415743,0.1279265,0.14806521,0.112938926,0.09648937,0.10107486,0.678415,0.44602263,0.61297417,0.08327736,0.65347254,0.52439684,0.21897455,0.618422,0.120438166,0.048221253,0.041619033,0.028478092,0.05019308,0.044102423,0.040134788,0.053531047,0.03014828,0.065125935,0.07015995,0.059096433,0.041111533,0.033980925,0.04773606,0.053137608,0.059104368,0.03821811,0.024439782,0.05504495,0.57448095,0.42386907,0.560529,0.043868612,0.53415346,0.38989127,0.19751306,0.5608662,0.10785375,Mood disorder
0.04293332,0.05357248,0.032180954,0.02732294,0.049355283,0.02627599,0.032210544,0.015303961,0.0240585,0.026246818,0.021146338,0.03854657,0.015415264,0.021866811,0.03594101,0.033090632,0.048955426,0.033583485,0.027555777,0.61116385,0.5123978,0.73503184,0.24496457,0.6650512,0.70085144,0.68034637,0.83017874,0.33739603,0.10996086,0.09095984,0.033077374,0.039081585,0.04216581,0.053926796,0.08413029,0.08477715,0.06464893,0.044929903,0.07475175,0.052583225,0.42573822,0.35604262,0.65190005,0.15629813,0.6555121,0.6093522,0.6675999,0.79690933,0.284054,0.04034519,0.04039217,0.04095005,0.05602317,0.07051668,0.068214975,0.05607041,0.03452732,0.05259789,0.08291476,0.05321071,0.054097112,0.032841515,0.04756537,0.062995516,0.061232466,0.050034568,0.022835746,0.05072092,0.63357395,0.4193445,0.75289434,0.25763178,0.68089706,0.72685575,0.7298134,0.8596822,0.5692048,Mood disorder
0.02754896,0.023488728,0.030934092,0.020156788,0.029179297,0.020750903,0.022999845,0.022626242,0.019920845,0.025064731,0.026498891,0.030276885,0.022952186,0.011489634,0.022854865,0.019340623,0.023952257,0.033107296,0.01846901,0.8553358,0.8523406,0.6504078,0.1518106,0.57524633,0.6560591,0.47413677,0.59327465,0.11783924,0.2077678,0.19941401,0.024782933,0.022674069,0.032011747,0.027234314,0.108581446,0.10388601,0.11069378,0.09733546,0.11872262,0.09219065,0.90054286,0.81253576,0.7831113,0.2410926,0.67026407,0.61003083,0.49365947,0.6295144,0.12682156,0.019809663,0.022118403,0.030128073,0.0362269,0.027379816,0.033135246,0.029756062,0.02550254,0.044731446,0.04733001,0.041409176,0.034963716,0.03345633,0.023890225,0.029523142,0.024011776,0.01968822,0.015687231,0.031919602,0.80059355,0.81233066,0.62256837,0.22574402,0.57785475,0.61601067,0.546855,0.5351407,0.22577508,Mood disorder
0.0790326,0.069133654,0.061257537,0.057002626,0.0445205,0.04759123,0.06468901,0.038052246,0.04858038,0.04329497,0.03863492,0.052137177,0.028388843,0.03928624,0.037175864,0.083390534,0.089611195,0.0955468,0.079768114,0.84373283,0.8215593,0.9514825,0.44460228,0.7911005,0.6873393,0.4101798,0.8136928,0.4274877,0.14544924,0.19325942,0.04338813,0.05307125,0.06138501,0.06741712,0.08861974,0.09249535,0.03376775,0.036112156,0.05753355,0.049488302,0.7783081,0.694343,0.9148044,0.21521395,0.7220332,0.5879703,0.35948154,0.7685564,0.3838596,0.031779084,0.030839033,0.032079298,0.049749974,0.051637873,0.038830172,0.04950514,0.023556449,0.06511396,0.06910422,0.05317596,0.043678947,0.03329599,0.04584172,0.058821723,0.06395048,0.050077476,0.017229434,0.040047854,0.83917785,0.85127735,0.94865584,0.54232764,0.85596067,0.82513404,0.61228544,0.89278245,0.7756167,Mood disorder
0.20886886,0.17377138,0.15318564,0.15441893,0.13876292,0.1500296,0.17237532,0.11659206,0.11379319,0.118507564,0.118757606,0.15530305,0.06982687,0.0740993,0.11535634,0.16161363,0.15846962,0.14832483,0.10890605,0.7081893,0.69216233,0.84580845,0.21644531,0.4978407,0.4309249,0.378365,0.6514777,0.14389995,0.19307369,0.22250454,0.0651564,0.0964164,0.2029293,0.17424507,0.16256247,0.1840766,0.08608886,0.09439262,0.12117114,0.09686742,0.67559034,0.581051,0.82129407,0.13414052,0.5078067,0.40398666,0.3093575,0.6652669,0.1339667,0.06004942,0.066194385,0.06572921,0.087098,0.093541116,0.07460674,0.06773547,0.050867435,0.08439184,0.10922535,0.08974899,0.090402044,0.06319053,0.064912006,0.06801994,0.063240096,0.065595165,0.032056786,0.07131632,0.5527251,0.60881007,0.7903638,0.28240955,0.57259226,0.44965047,0.5525711,0.71301,0.47575098,Mood disorder
0.045557134,0.040433947,0.033779304,0.030683191,0.045420334,0.0332758,0.03645389,0.03332304,0.028834717,0.030891204,0.028035033,0.04323637,0.02716275,0.02031512,0.036694292,0.03924129,0.06165477,0.057251263,0.033175286,0.82427996,0.74679875,0.6975922,0.20595592,0.62303853,0.55590135,0.6087257,0.72867835,0.2309648,0.17108883,0.19560815,0.039734613,0.042167887,0.046417065,0.050927613,0.107752115,0.10866806,0.09287656,0.09429095,0.10322401,0.09138303,0.75650734,0.6640427,0.70941615,0.17322013,0.6461688,0.55222046,0.55364937,0.70236534,0.13135242,0.039543536,0.03871055,0.047389857,0.05256768,0.052556872,0.047374252,0.04410966,0.042590838,0.06733435,0.08775866,0.055695392,0.057848066,0.03935458,0.05321911,0.052086383,0.047739245,0.03944241,0.027292972,0.05409288,0.85011464,0.7830914,0.7339887,0.4134571,0.736227,0.6050921,0.78716767,0.8189296,0.6033279,Mood disorder
0.05907794,0.06570855,0.054608334,0.0557793,0.0766477,0.05257996,0.05640692,0.030585367,0.042596426,0.04246837,0.041988805,0.076093294,0.03172612,0.038458273,0.045264218,0.057025164,0.05957971,0.041515518,0.02586972,0.5050939,0.44248578,0.41096485,0.101533905,0.55635965,0.44450444,0.45605648,0.71140534,0.14413458,0.14613745,0.13232332,0.055867102,0.056974243,0.06685843,0.08347721,0.12990423,0.13504446,0.14809659,0.10432787,0.120078415,0.11160704,0.43816063,0.33261007,0.29979837,0.11359846,0.59905714,0.47669962,0.42849442,0.63697016,0.13812594,0.07393334,0.0652429,0.05048063,0.079847224,0.08192873,0.07800109,0.0888808,0.054795,0.08412042,0.10037213,0.07798215,0.056345396,0.052656963,0.068978526,0.067909,0.082065955,0.04743605,0.036126267,0.0697965,0.471526,0.3022481,0.39571524,0.08383122,0.5502301,0.31607175,0.44057196,0.68504053,0.21188013,Mood disorder
